2002,0.16666666666666666
2003,0.25
2004,0.4375
2005,0.0
2006,0.3375
2007,0.25
2008,0.375
2009,0.738
2010,0.6666666666666666
2011,0.5
2012,0.921
2013,-0.0625
2014,0.35555555555555557
2015,0.2857142857142857
2016,0.4857142857142857
2017,0.15
2018,0.625
2019,0.42857142857142855
2020,0.873
2021,0.07142857142857142
2022,0.5625
2023,0.3125
